Id,SalePrice
1676,185076.12496098864
1677,213009.19346081273
1678,483625.09549141617
1679,377010.0911310345
1680,329722.17332346784
1681,246933.66146399858
1682,301707.6481577069
1683,184007.19936809482
1684,172539.55064041546
1685,166539.756686571
1686,175999.3460030532
1687,169393.04257913295
1688,184625.11947732017
1689,191269.3053952514
1690,194354.4616319581
1691,180580.5539224634
1692,266987.21082583914
1693,167251.80089490392
1694,178371.54334512108
1695,164690.6933554212
1696,242901.15064078878
1697,169995.33398515437
1698,344263.31099738635
1699,338189.90770137083
1700,244693.63184694687
1701,268045.06056573003
1702,255126.66762236127
1703,245926.15405615186
1704,284506.598931587
1705,235411.45886947156
1706,460590.9225439896
1707,200847.14338798454
1708,187840.61380352665
1709,255790.10476346032
1710,211714.1509659934
1711,259821.43763506916
1712,246332.82760529814
1713,262531.086687247
1714,204632.43572106675
1715,189561.44990067193
1716,190343.96305492794
1717,175102.2698291037
1718,136779.9759661109
1719,203556.84270320143
1720,223830.0467966217
1721,174438.39160440606
1722,130904.60093620763
1723,162672.07670277078
1724,208237.5598005218
1725,235103.88087441577
1726,187810.78067279168
1727,157335.5564291031
1728,182414.9943949515
1729,160084.64308244456
1730,159036.59774664565
1731,126026.93331089956
1732,125467.64828301803
1733,113670.56854683725
1734,126820.1724670181
1735,133609.9614857371
1736,109422.1781256602
1737,317532.16308655404
1738,226594.68088400637
1739,276155.92546361976
1740,218346.69273579487
1741,192236.20060938806
1742,161272.69046903262
1743,167609.08843854826
1744,339407.33391957975
1745,223913.55308855843
1746,203042.58717072502
1747,225196.1181351167
1748,241856.55365510006
1749,146302.0004598784
1750,125764.82874739294
1751,242174.10935148995
1752,117210.18572769307
1753,150680.00810432198
1754,201167.45045134658
1755,178101.23518682644
1756,120275.21522419542
1757,119012.8582942039
1758,141129.40764353803
1759,157088.5185111792
1760,157812.28018384962
1761,147266.63714982886
1762,180890.52940718224
1763,176421.14989253326
1764,110493.33684491104
1765,180705.7711018133
1766,197835.69037224905
1767,244065.11941103722
1768,140968.74226294478
1769,172670.23235389523
1770,149563.5949880199
1771,114366.58875894107
1772,134466.94805705873
1773,129673.24667664283
1774,143323.15253251046
1775,133727.21495144302
1776,123247.2819899197
1777,110470.47926972648
1778,142412.8918954735
1779,123025.59741411828
1780,179197.04380988822
1781,126259.82925320625
1782,90043.87619854555
1783,140667.11354255516
1784,112104.80697144383
1785,117377.84076828015
1786,585232.1696059135
1787,164347.76198652788
1788,64905.77537705297
1789,96082.53330945224
1790,83980.90580743422
1791,172667.2320275218
1792,164945.89935411725
1793,124531.75736447582
1794,155557.21265027986
1795,139714.10841122948
1796,125606.89936131041
1797,109108.73307909549
1798,116490.59997208948
1799,109453.8082782451
1800,126118.44304997985
1801,126984.5636073169
1802,131847.47727423566
1803,149659.06720574625
1804,132902.94504448198
1805,139849.75823719043
1806,127854.73996464393
1807,134267.94243684105
1808,118064.29978021306
1809,118510.25372284013
1810,132021.8572747866
1811,87780.17872169813
1812,92151.24170629421
1813,127912.53859093756
1814,95192.32835278177
1815,55013.68631379767
1816,103705.43254049688
1817,100334.94122295307
1818,148754.76628291028
1819,123646.93740206318
1820,60284.492893275885
1821,130961.89792372096
1822,144225.0443648872
1823,52184.00462352317
1824,124647.58900702716
1825,141651.6033851863
1826,100923.93678980465
1827,98388.61113028547
1828,132608.36996387498
1829,119352.74296413545
1830,141123.74188372356
1831,144830.20770116008
1832,70880.76039320057
1833,138119.58993175233
1834,121515.9286675738
1835,108910.29484700538
1836,131228.56183753663
1837,76979.30673485559
1838,123364.09375726488
1839,110673.87946594507
1840,164246.5989017912
1841,138524.27727612443
1842,86582.55720433964
1843,127633.75397967808
1844,134234.84365877777
1845,129319.34527554401
1846,155810.92306718612
1847,167403.34180914063
1848,53300.78428015039
1849,109050.22436224452
1850,116352.30893422353
1851,164177.79582123112
1852,126116.81638707442
1853,129036.31737227192
1854,166164.73270604407
1855,142125.0484060688
1856,224896.12742553974
1857,159484.3608413405
1858,136055.30517317017
1859,116012.16959303859
1860,144324.97882942922
1861,117000.81354244708
1862,310380.9030671814
1863,296767.07955522503
1864,296821.64778077975
1865,354305.1062397442
1866,339048.14393613057
1867,229760.4412456459
1868,312409.12323382334
1869,204058.02482530562
1870,225100.2101789896
1871,254808.75666844108
1872,168526.55757227246
1873,235252.65902930577
1874,148340.81787769485
1875,212751.85565714678
1876,201125.7429783942
1877,212707.9280334009
1878,210789.62755219763
1879,118613.10440017008
1880,128740.75671947609
1881,250923.55990223025
1882,252349.95166469007
1883,187734.75960392674
1884,208536.5917731757
1885,243981.3880723883
1886,298075.49744634156
1887,208089.54498110266
1888,274314.11658931046
1889,166904.70427404932
1890,119404.82767066028
1891,124766.50845873998
1892,103914.69122339739
1893,135299.23256437347
1894,116340.5479943819
1895,133444.47018861893
1896,132986.7535701688
1897,114685.72017607755
1898,123159.50396288565
1899,149916.22154833438
1900,144938.2520565406
1901,154304.03135028595
1902,136917.31200900898
1903,203778.7621673346
1904,123504.71186813961
1905,196646.332158139
1906,142127.0145673708
1907,209314.94545073243
1908,112231.86544540623
1909,132168.17455572664
1910,122505.58091924468
1911,198902.2094358567
1912,284920.1310626027
1913,124763.211881177
1914,66916.9002243296
1915,299893.4954281791
1916,52456.886582886575
1917,252706.10773070386
1918,145119.19498490292
1919,188131.64740562625
1920,159173.43276182716
1921,418814.38063350116
1922,324003.8360178473
1923,232316.43466875856
1924,237153.3702087881
1925,203297.88309008206
1926,410409.2461758817
1927,130582.20437827874
1928,156244.17426903025
1929,129544.34731673179
1930,132315.26106723046
1931,147224.42243258058
1932,140758.40689223347
1933,180031.67985973568
1934,181942.49712063395
1935,162063.79506558794
1936,189791.6537027855
1937,180663.51086352885
1938,163798.051375091
1939,233552.6282158665
1940,191176.64106025558
1941,173338.85056724792
1942,177075.86635639885
1943,205361.32366176601
1944,344481.2098924182
1945,367244.0519856756
1946,112360.62760715319
1947,314119.762256766
1948,186233.41106310577
1949,246614.87345853483
1950,185618.14732446967
1951,246823.70302948396
1952,207641.20957295466
1953,170488.1539905174
1954,184440.71855073166
1955,131364.77923310606
1956,327111.84270108724
1957,154961.023947589
1958,312533.8957472258
1959,136762.62102134037
1960,110978.18136332462
1961,114402.13954369284
1962,106300.76866568712
1963,112995.67588182853
1964,109095.82471825753
1965,141800.37431554843
1966,136295.33782781297
1967,287811.3904667645
1968,407488.3299598544
1969,373615.2598569652
1970,400795.9985584491
1971,508681.5685308802
1972,382937.5316408275
1973,256404.47277388774
1974,333409.27254811313
1975,459668.11447464733
1976,264581.62549684296
1977,363785.6193521903
1978,340629.1401843046
1979,316281.5273108953
1980,201128.5985477273
1981,352200.243728497
1982,211024.77040229453
1983,196880.95116673858
1984,167327.03397708476
1985,230820.55857049135
1986,214352.1279138529
1987,189531.89060362714
1988,171289.3949791613
1989,192237.1535816342
1990,207429.56038546763
1991,228102.22584192228
1992,218234.72156780298
1993,168503.97679639194
1994,249587.24597445058
1995,185039.57778679178
1996,252089.63808588445
1997,314480.4476634718
1998,309538.2672365998
1999,264162.03370375035
2000,313637.4112937501
2001,251775.86120648572
2002,238160.44839547802
2003,253758.31246980393
2004,292888.2204388041
2005,229566.65196846018
2006,210592.11380887698
2007,236727.14756341997
2008,214791.69013190127
2009,192921.10729889345
2010,195563.57637501162
2011,146734.4937291098
2012,173792.66033132782
2013,172738.8556484643
2014,185492.3108160674
2015,191887.27026610225
2016,188362.18575238375
2017,202071.98297121876
2018,122986.09318671151
2019,138578.24353899556
2020,108090.7048156671
2021,93189.24670036758
2022,195442.93846481649
2023,145167.5404105596
2024,275881.06719717005
2025,353811.92465350096
2026,174906.87664698684
2027,157804.7433617312
2028,151984.8136228051
2029,166839.25477641614
2030,259128.3743380028
2031,231228.71836132897
2032,246062.0430531354
2033,249939.6607012808
2034,169144.21922044692
2035,207569.39609273762
2036,199389.8577861064
2037,220006.65048272704
2038,344999.67927106255
2039,212763.9745218112
2040,321133.3016959815
2041,332294.13578902907
2042,199172.42499016866
2043,185267.7723718033
2044,182204.06875345585
2045,210120.61385840943
2046,157557.89323448204
2047,143163.98336278697
2048,141104.1390061221
2049,137359.42889789253
2050,176005.52065092415
2051,106180.44784536208
2052,116376.65178443867
2053,146997.31618649082
2054,94414.02050325209
2055,152225.89167119618
2056,148685.2886354758
2057,110823.05492799792
2058,215307.7748241335
2059,129116.16108955383
2060,183400.03585011326
2061,178162.1484144989
2062,126264.7655357905
2063,113559.44276301446
2064,133051.00966717603
2065,103881.21876080475
2066,160489.00340175882
2067,106735.07615767824
2068,147228.41579886255
2069,85795.68385873637
2070,117453.9001313365
2071,99333.55762970996
2072,139888.88357784855
2073,136613.56840690697
2074,173901.8952589916
2075,146942.05321032743
2076,116137.07277654612
2077,152485.88722930523
2078,120179.35047961053
2079,130579.96691332478
2080,122515.6160124972
2081,127321.02299228267
2082,102447.4152165153
2083,146634.90812936382
2084,109369.10048038495
2085,118346.17568057792
2086,107694.835360341
2087,119531.68290120886
2088,95894.50751755798
2089,82047.06407344546
2090,120141.16426643841
2091,94218.36748611965
2092,121125.99047278015
2093,112601.58581435346
2094,108923.37079459224
2095,150515.1343345068
2096,86220.7221515895
2097,96048.25198869317
2098,140622.07583288135
2099,56800.46454365489
2100,61654.02975045567
2101,104290.72440420026
2102,133256.4057025752
2103,104584.48215360136
2104,144419.94943446148
2105,123924.08286770538
2106,60623.03675544848
2107,191462.32587535196
2108,109536.92133879694
2109,108980.64308097995
2110,128174.15590354851
2111,133485.16035007575
2112,136094.0385363721
2113,120436.93100978463
2114,127311.4143296888
2115,160574.48624516383
2116,114306.55459227394
2117,139298.94793598948
2118,123203.91713430511
2119,115434.2336966331
2120,115223.65457806036
2121,91900.768567314
2122,109619.27477715368
2123,80574.15629345847
2124,147767.87147347827
2125,122807.83234689342
2126,150065.160483216
2127,144163.47773269576
2128,127168.88736761236
2129,77570.31348028348
2130,126967.34045289509
2131,202942.33605039268
2132,108509.69515007178
2133,124135.02141790984
2134,119546.8794712528
2135,99285.44790323931
2136,69283.92040377027
2137,107868.29814327114
2138,133113.83778632683
2139,150401.40785434397
2140,142572.34623086944
2141,158184.19659665227
2142,126450.00189242387
2143,146072.70295058153
2144,123777.86485022449
2145,141170.37544138898
2146,182652.06061035817
2147,140969.9587988332
2148,126876.73103138412
2149,153779.0561856236
2150,224196.3405934775
2151,119829.6249234358
2152,175129.2066387205
2153,198871.80007465833
2154,104329.0616088583
2155,144853.35159486101
2156,294178.0628745188
2157,235705.07856664082
2158,237029.8774241144
2159,217248.5039654973
2160,182713.80579431652
2161,243390.36694661094
2162,427347.863358441
2163,383788.8249928475
2164,246234.03267990708
2165,192472.78240269455
2166,158705.3944331727
2167,217994.40094672586
2168,201650.87027375732
2169,195640.50189736157
2170,210660.4346326213
2171,158661.28034746548
2172,126000.74181637866
2173,164693.9163283209
2174,232045.77051593948
2175,296739.61237724096
2176,311994.73353992304
2177,239604.6909248876
2178,212726.2621075879
2179,134651.34552495935
2180,215351.80666987188
2181,195536.29248596588
2182,230723.85243908459
2183,190489.2650981009
2184,118460.82736686074
2185,134778.24146866865
2186,165613.0752796796
2187,155986.7530918605
2188,159090.73489346664
2189,224544.41697239192
2190,79788.082548364
2191,76255.2087866058
2192,87940.60026389202
2193,111362.59819399801
2194,101355.53491875475
2195,104976.65049695323
2196,109078.70285883361
2197,127772.43654793016
2198,163903.5487142353
2199,175404.58927436874
2200,136157.18427816688
2201,130565.13660095209
2202,202758.90337268673
2203,120784.40461221385
2204,162065.59329565088
2205,112504.66745588285
2206,131036.5226605573
2207,201715.64770062265
2208,254320.62536252107
2209,221921.14749389517
2210,119517.19581611895
2211,114642.76515181665
2212,126552.72001064107
2213,102456.76490378795
2214,138484.90954216855
2215,105073.58785302327
2216,140782.44128708105
2217,72266.31384691845
2218,84263.86294197943
2219,77482.40842824081
2220,63531.67249548377
2221,300480.1701723326
2222,261327.4962513319
2223,288567.23052295053
2224,207206.57132132558
2225,108649.5098201496
2226,190926.91928617225
2227,203937.0557795286
2228,277757.73716661916
2229,269322.9333907773
2230,152656.51508651825
2231,216602.1148333542
2232,183182.60156978396
2233,179730.97249263842
2234,252371.29302214985
2235,233840.58263055448
2236,267107.05139978754
2237,338661.88844449265
2238,195263.13184345787
2239,116020.42143707753
2240,160255.36952537476
2241,170313.0220533916
2242,125139.39474504771
2243,130947.37930382202
2244,107388.3644573766
2245,104830.88514435808
2246,140507.37220699762
2247,118992.87425500026
2248,124087.55623166867
2249,121746.16157888452
2250,130648.76459432635
2251,102593.89656618774
2252,185375.99505134302
2253,152720.9574891734
2254,176171.62985352328
2255,183261.55038422893
2256,174146.63333075543
2257,211162.83816035
2258,155334.72704570496
2259,174100.98583577218
2260,137204.5181048669
2261,182289.25981937943
2262,207304.7004979865
2263,380939.5622429031
2264,573426.0176365962
2265,176468.6558038335
2266,296114.2820694902
2267,363793.79117668147
2268,438169.0405063516
2269,146027.72489106105
2270,197706.90620084945
2271,222723.52447432335
2272,203492.08911889847
2273,163861.1895984105
2274,183340.46867470373
2275,168187.85443361456
2276,200328.06841933102
2277,195621.81757879356
2278,141770.17829482924
2279,115300.72245688122
2280,115609.78033771503
2281,170135.94612966775
2282,185453.70956604008
2283,114569.68452973205
2284,114796.3689655599
2285,142339.8547120633
2286,123466.79169437372
2287,370972.62182776316
2288,285880.4621701134
2289,358682.7284443023
2290,469226.55525340495
2291,340312.7536884744
2292,446647.09537598526
2293,481894.80768050964
2294,385779.8214605945
2295,542637.7460250962
2296,282288.0102675609
2297,338308.41049032874
2298,334831.1812375171
2299,344391.48172701005
2300,337646.4818309362
2301,308698.04344992747
2302,240169.22803282356
2303,229195.67142433207
2304,246986.52907490233
2305,193448.07276584464
2306,187514.6004400196
2307,193998.99404076446
2308,227423.00720348087
2309,281733.2732456377
2310,204940.17371530543
2311,210292.53679518716
2312,172913.74306524452
2313,170416.93408978838
2314,177358.59991314515
2315,180186.1213473659
2316,197433.77853481352
2317,184026.0656906046
2318,177663.10696501212
2319,184414.31959995392
2320,184640.07190113224
2321,247908.55306715245
2322,190736.7561350712
2323,189395.54936881218
2324,183716.82161954546
2325,217377.31412629053
2326,170555.84131784464
2327,199987.76121528717
2328,223410.96676122205
2329,191507.21895423048
2330,178854.19633362273
2331,338140.781122803
2332,404350.90178674395
2333,315869.4038036492
2334,246511.60464877257
2335,271973.9277397859
2336,315645.19502527337
2337,200325.38126471583
2338,271997.31008953124
2339,221328.86033115155
2340,436040.2576613233
2341,204974.15811728092
2342,230993.99905325586
2343,221708.10619723334
2344,224799.25506964463
2345,234673.87932449213
2346,203927.69334806007
2347,188589.01981756158
2348,231612.15504799996
2349,159044.86816575145
2350,304981.3322316348
2351,248235.67337065106
2352,241282.08355957727
2353,229634.20018077875
2354,146826.71601112944
2355,146165.73711271674
2356,157186.98007508912
2357,190287.12011910448
2358,196625.24253412083
2359,136595.1183210861
2360,118866.19389964783
2361,150674.20529434105
2362,303487.44858435204
2363,140987.6532276229
2364,157887.26260913408
2365,213659.45789967437
2366,197735.6262251381
2367,229829.62885924603
2368,223289.23682920475
2369,223392.18234238998
2370,161857.34627334948
2371,152784.80016209537
2372,187534.35110045708
2373,300066.0303730735
2374,313662.9077549778
2375,256099.14313571458
2376,302978.9788184433
2377,365026.92477620364
2378,145957.1710169602
2379,229610.22167719528
2380,157967.90495488537
2381,179247.3463657049
2382,214024.09462419746
2383,207608.67048939582
2384,251810.5651512637
2385,162754.33176257575
2386,133394.22988408603
2387,132348.34113995038
2388,100881.40249594479
2389,110989.10675482973
2390,139595.71530828252
2391,137156.39498401422
2392,113055.65997478193
2393,174329.95231199806
2394,136642.2909355306
2395,211444.4967733498
2396,143455.88550503048
2397,231012.39496187976
2398,126953.38135773607
2399,67948.17697214441
2400,66709.22893571477
2401,119460.40788970872
2402,133572.5153669338
2403,143897.6503834011
2404,154373.45132120728
2405,159265.53730739927
2406,143504.17501264295
2407,124757.51664111951
2408,143454.43486976382
2409,116924.12563155802
2410,172018.62462252274
2411,113080.5196718705
2412,154556.93196883253
2413,125216.33015574579
2414,158054.5843224585
2415,136295.09375306667
2416,125782.44751208389
2417,137700.87963650544
2418,130420.48563569615
2419,121246.97962608258
2420,118121.84966117375
2421,128670.66998735163
2422,105178.01350173278
2423,117310.76933194732
2424,172563.67747188118
2425,202770.18995661777
2426,134874.30197289915
2427,126997.83601663754
2428,172414.18146303785
2429,107969.18901818246
2430,131794.62471301737
2431,106476.16034909793
2432,139953.75558263808
2433,142822.96313754545
2434,136422.421407645
2435,147267.65830086192
2436,107371.27029407492
2437,108342.49197484869
2438,125295.27532146314
2439,103629.9594174853
2440,120038.99343528031
2441,95112.45626277161
2442,98644.82940066025
2443,129436.39676360716
2444,126812.24927939124
2445,97023.29976828305
2446,131856.61819955887
2447,181317.00074380665
2448,130812.80637808157
2449,109998.00750424489
2450,152259.81222714798
2451,112634.35988068071
2452,202503.54554468647
2453,92158.96293742736
2454,123611.51392892259
2455,119990.02024144083
2456,128166.99776459162
2457,133184.4519302461
2458,124895.02752301306
2459,109044.37983872514
2460,134468.19176033462
2461,121506.5731153379
2462,132810.7321299207
2463,119888.5116854956
2464,186443.29282966437
2465,152389.63532577007
2466,127719.0803980203
2467,123335.8736486372
2468,82046.71835628981
2469,80232.04075797278
2470,194985.84688187533
2471,227327.86422232326
2472,158612.38071668774
2473,107337.93466619469
2474,63823.161375552205
2475,234483.81130602516
2476,118774.30386599149
2477,129002.26598835495
2478,157597.47439855593
2479,101758.54122921266
2480,158366.37906798293
2481,121528.03646365184
2482,128009.98534771393
2483,106723.95223483728
2484,119708.38335205293
2485,123327.20548969685
2486,148984.51216938448
2487,154457.20156065337
2488,167140.20320176677
2489,152365.35431555405
2490,146487.95922820756
2491,97754.75872122413
2492,195745.70650940636
2493,156747.81588586693
2494,151733.57032144367
2495,92501.47747686377
2496,220272.88456426092
2497,162160.56919447277
2498,109079.77836520238
2499,84989.16415890362
2500,136064.3445933195
2501,148081.70376365024
2502,152499.63942996602
2503,96358.11966375755
2504,151036.4530537216
2505,230152.8994608902
2506,263383.1835639603
2507,306497.4795680812
2508,263715.8615061769
2509,219042.32241132078
2510,221605.10737469172
2511,178267.8977546352
2512,206161.3024720946
2513,224222.7163939185
2514,255933.17000792662
2515,146533.6081810302
2516,172313.94534496602
2517,146473.4555723097
2518,148945.94173237568
2519,226602.67005565978
2520,217306.15687650873
2521,190748.88337891648
2522,228401.5156525667
2523,124107.27525177717
2524,133855.38646263973
2525,153162.76360839838
2526,131448.3183165407
2527,110246.51738102832
2528,133076.7637608672
2529,127359.9581110525
2530,124918.77429190611
2531,251826.39271814842
2532,235189.94495796712
2533,193402.25441386687
2534,231824.37672633384
2535,309808.5914703172
2536,232737.61715309715
2537,226397.92775640023
2538,186626.79028613982
2539,188248.26409609575
2540,183082.5050398861
2541,181047.04846613368
2542,161150.49342511944
2543,122244.20937841716
2544,123485.63486710149
2545,134563.82696487318
2546,129518.6073676474
2547,148703.51072568266
2548,149610.75569629762
2549,159238.96793178594
2550,928085.7195028397
2551,138356.01423807314
2552,137682.53036433292
2553,73399.51748323013
2554,87790.66203589778
2555,129068.75644529828
2556,104149.86339438424
2557,105275.05387811686
2558,103803.9641302559
2559,131156.19893668557
2560,143683.48541371973
2561,141109.32307502304
2562,127387.4872069927
2563,139315.08368257026
2564,175583.78034319123
2565,127390.52779492152
2566,150558.49799084855
2567,124233.57417673078
2568,191130.22272273467
2569,215181.04318335885
2570,119626.84922972042
2571,170392.7901510197
2572,154366.72907413598
2573,220257.20619456063
2574,176876.09363374292
2575,128163.19051528155
2576,113125.07310902962
2577,127827.75615026883
2578,82980.85642966784
2579,55461.467880574215
2580,97524.8061575722
2581,100910.60078419256
2582,115837.31042489849
2583,269773.7490810043
2584,186894.22874704146
2585,183738.14818735496
2586,228726.5354960879
2587,204927.48331525762
2588,148230.6401129092
2589,157406.22241279797
2590,209230.93899333957
2591,229574.79815047732
2592,229756.53584923467
2593,242347.8248916822
2594,183937.7393616993
2595,203966.99061394317
2596,308620.0384948586
2597,191528.80490926743
2598,284649.7407902648
2599,379237.4576081849
2600,167587.96019931574
2601,149515.47488691146
2602,86250.19119231329
2603,95837.19647691079
2604,93982.55343000226
2605,81592.71927787394
2606,143811.44077765543
2607,156547.58927065897
2608,194417.90825166614
2609,176637.91402525693
2610,111871.95800878236
2611,131181.21874352105
2612,163231.16003939515
2613,130601.82588514956
2614,123588.04071229153
2615,155827.92635971028
2616,145075.75118400773
2617,192864.32633973708
2618,187816.42570208845
2619,214901.14353745582
2620,183271.62402756716
2621,174562.95206761977
2622,182543.44991556482
2623,239029.2244792368
2624,303665.4166400563
2625,301909.79236357013
2626,173178.6122301328
2627,165831.04087054805
2628,511838.2749462303
2629,553043.874846011
2630,370708.0048339376
2631,518238.68282903807
2632,430705.559361515
2633,308237.45124792116
2634,413700.79765780637
2635,165116.00573570846
2636,183321.40611646045
2637,185664.1074058915
2638,262533.8319901051
2639,186214.81657571584
2640,153774.2851934059
2641,104612.56707366245
2642,193106.47292049622
2643,110126.17346967856
2644,118592.2315528579
2645,117026.23736501382
2646,102191.19787594052
2647,108879.76757707167
2648,152807.5274165836
2649,153104.54707015894
2650,136868.75703685847
2651,136191.49279834784
2652,425735.53836444265
2653,242636.35854904304
2654,253373.8140230455
2655,398670.99943522207
2656,324488.2217076918
2657,365260.711722443
2658,317597.063735562
2659,305764.1062204582
2660,351309.88094362157
2661,358317.2134534984
2662,362231.90663693193
2663,281363.3657291563
2664,272301.7617642045
2665,325126.2436673033
2666,290840.32880464604
2667,173470.37757607212
2668,180991.26034368598
2669,182886.4661530063
2670,293252.6015100343
2671,185553.6006882112
2672,206122.00218352766
2673,214659.3053581149
2674,201662.05448372467
2675,180396.3649589629
2676,190846.80829398573
2677,202724.4931573669
2678,258529.6336981196
2679,259852.0811482889
2680,280528.8553888176
2681,428067.07976371533
2682,323834.52823454037
2683,541211.8157607687
2684,297448.33912021364
2685,343281.36361664074
2686,255696.23929285767
2687,324069.6903879864
2688,217922.65350134677
2689,197139.84010845923
2690,447101.47630616097
2691,175937.26815651724
2692,139885.12068436178
2693,203474.09566490175
2694,150886.06145753292
2695,195292.07103823856
2696,184613.4653201568
2697,189424.66023526667
2698,200860.83000148836
2699,180438.10544721907
2700,159238.20379377206
2701,155314.454956827
2702,117601.73371766406
2703,128438.48583715524
2704,139295.64723241222
2705,110006.09068692233
2706,115256.44371503616
2707,129831.46440830066
2708,127575.33722960833
2709,103311.54107578014
2710,126923.803642288
2711,476876.56053242116
2712,400034.934215924
2713,171504.4662257307
2714,143108.15932717253
2715,162858.53646667165
2716,141950.44525194
2717,177387.34865131543
2718,215617.88185081736
2719,157847.25242120065
2720,185509.63067204173
2721,129913.26488520675
2722,164777.91493663433
2723,139711.06531961053
2724,128071.0014174208
2725,131257.34682272034
2726,149927.0060998599
2727,167160.25397462008
2728,180613.45546215554
2729,148657.18987328335
2730,146381.81553128953
2731,133105.6418835734
2732,131643.98950624932
2733,157678.59013921046
